|   交易所   |      品种      |      合约      |开仓日期 |    投/保    |买/卖| 持仓量|    开仓价     |  昨结算  |     结算价     |  浮动盈亏  |  盯市盈亏 |   保证金   |       期权市值       |
|  Exchange  |     Product    |   Instrument   |Open Date|     S/H     | B/S |Positon|Pos. Open Price|Prev. Sttl|Settlement Price| Accum. P/L |  MTM P/L  |   Margin   | Market Value(Options)|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3578.000|  3460.000|        3437.000|    -2820.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3579.000|  3460.000|        3437.000|    -1420.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3580.000|  3460.000|        3437.000|    -1430.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3580.000|  3460.000|        3437.000|    -2860.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3579.000|  3460.000|        3437.000|    -1420.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      9|       3579.000|  3460.000|        3437.000|   -12780.00|   -2070.00|    64959.30|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3580.000|  3460.000|        3437.000|    -2860.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3581.000|  3460.000|        3437.000|    -1440.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |     19|       3581.000|  3460.000|        3437.000|   -27360.00|   -4370.00|   137136.30|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      4|       3581.000|  3460.000|        3437.000|    -5760.00|    -920.00|    28870.80|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      8|       3581.000|  3460.000|        3437.000|   -11520.00|   -1840.00|    57741.60|                  0.00|
